Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
0,Charles Schwab Bitcoin Spot Trading Plan Signals Broader BTC Access | CryptoCompass,https://cryptocompass.com/articles/charles-schwab-bitcoin-spot-trading-plan-signals-broader-btc-access,https://tokentopnews.com/?p=29658,Read original article on tokentopnews.com,7,65,true,false,false,true,false,false,false,false,2026-04-05,2026-04-14,true,false
0,Circle Launches Stablecoin Payouts for Circle Mint Singapore Partners | CryptoCompass,https://cryptocompass.com/articles/circle-launches-stablecoin-payouts-for-circle-mint-singapore-partners,https://tokentopnews.com/liquidity-wars-begin-how-to-trade-smart-as-central-banks-eye-ethereum-while-apemars-stage-15-surges-as-the-best-crypto-to-buy-in-april/,liquidity and institutional capital flows,8,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Circle Launches Stablecoin Payouts for Circle Mint Singapore Partners | CryptoCompass,https://cryptocompass.com/articles/circle-launches-stablecoin-payouts-for-circle-mint-singapore-partners,https://tokentopnews.com/160m-in-crypto-shorts-liquidated-after-us-iran-ceasefire/,recent mass liquidations tied to geopolitical developments,8,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Circle Launches Stablecoin Payouts for Circle Mint Singapore Partners | CryptoCompass,https://cryptocompass.com/articles/circle-launches-stablecoin-payouts-for-circle-mint-singapore-partners,https://tokentopnews.com/?p=29891,Read original article on tokentopnews.com,8,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Circle Launches Stablecoin Payouts for Circle Mint Singapore Partners | CryptoCompass,https://cryptocompass.com/articles/circle-launches-stablecoin-payouts-for-circle-mint-singapore-partners,https://tokentopnews.com/bitcoin-price-drops-as-iran-us-diplomatic-tensions-escalate/,crypto market faces pressure from geopolitical uncertainty,8,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Circle Mints $3.25B USDC on Solana in 7 Days | CryptoCompass,https://cryptocompass.com/articles/circle-mints-3-25b-usdc-on-solana-in-7-days,https://tokentopnews.com/?p=29749,Read original article on tokentopnews.com,4,66,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"Coinbase Adds Aztec, Espresso to Asset Roadmap | CryptoCompass",https://cryptocompass.com/articles/coinbase-adds-aztec-espresso-to-asset-roadmap,https://tokentopnews.com/coinbase-adds-aztec-espresso-roadmap/,Read original article on tokentopnews.com,5,64,true,false,false,true,false,false,false,false,2026-03-23,2026-04-08,true,false
0,"CoinMarketCap News: 5 Top Coins to Watch, While APEMARS Leads as the Best Crypto Presale With 22.84B Tokens Sold | CryptoCompass",https://cryptocompass.com/articles/coinmarketcap-news-5-top-coins-to-watch-while-apemars-leads-as-the-best-crypto-presale-with-22-84b-tokens-sold,https://tokentopnews.com/?p=29246,Read original article on tokentopnews.com,10,66,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,"CoinMarketCap News: 5 Top Coins to Watch, While APEMARS Leads as the Best Crypto Presale With 22.84B Tokens Sold | CryptoCompass",https://cryptocompass.com/articles/coinmarketcap-news-5-top-coins-to-watch-while-apemars-leads-as-the-best-crypto-presale-with-22-84b-tokens-sold,https://tokentopnews.com/,tokentopnews.com,10,66,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,"Crypto ETF Flows Today: Bitcoin ETFs See -2,242 BTC 1D Netflow | CryptoCompass",https://cryptocompass.com/articles/crypto-etf-flows-today-bitcoin-etfs-see-2-242-btc-1d-netflow,https://tokentopnews.com/?p=30013,Read original article on tokentopnews.com,12,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"Crypto ETF Flows Today: Bitcoin ETFs See -2,242 BTC 1D Netflow | CryptoCompass",https://cryptocompass.com/articles/crypto-etf-flows-today-bitcoin-etfs-see-2-242-btc-1d-netflow,https://tokentopnews.com/bhutan-moves-23m-in-bitcoin-as-reported-holdings-drop-70/,Bhutan moved $23M in Bitcoin while reported holdings dropped 70%,12,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"Crypto ETF Flows Today: Bitcoin ETFs See -2,242 BTC 1D Netflow | CryptoCompass",https://cryptocompass.com/articles/crypto-etf-flows-today-bitcoin-etfs-see-2-242-btc-1d-netflow,https://tokentopnews.com/secure-100-bonus-in-apemars-stage-15-with-easter100-code-top-meme-coin-presale-while-floki-consolidates-and-pax-gold-shows-investor-interest/,a 100% bonus in APEMARS Stage 15 via the EASTER100 code,12,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,"Crypto ETF Flows Today: Bitcoin ETFs See -2,242 BTC 1D Netflow | CryptoCompass",https://cryptocompass.com/articles/crypto-etf-flows-today-bitcoin-etfs-see-2-242-btc-1d-netflow,https://tokentopnews.com/bitcoin-reclaims-69-4k-traders-realized-price-after-ceasefire-shift/,Bitcoin reclaiming $69.4K traders' realized price after a ceasefire-driven shift,12,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Dogecoin and TRUMP Delivered Big - But Is APEMARS the Next Crypto to Hit $1 Waiting to Ignite? | CryptoCompass,https://cryptocompass.com/articles/dogecoin-and-trump-delivered-big-but-is-apemars-the-next-crypto-to-hit-1-waiting-to-ignite,https://tokentopnews.com/,tokentopnews.com,9,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Dogecoin and TRUMP Delivered Big - But Is APEMARS the Next Crypto to Hit $1 Waiting to Ignite? | CryptoCompass,https://cryptocompass.com/articles/dogecoin-and-trump-delivered-big-but-is-apemars-the-next-crypto-to-hit-1-waiting-to-ignite,https://tokentopnews.com/?p=29787,Read original article on tokentopnews.com,9,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Dogwifhat Price Today Drops as Noomez ($NNZ) Heats Up Fast | CryptoCompass,https://cryptocompass.com/articles/dogwifhat-price-today-drops-as-noomez-nnz-heats-up-fast,https://tokentopnews.com/?p=23195,Read original article on tokentopnews.com,3,63,true,false,false,true,false,false,false,false,2025-11-17,2026-04-01,false,false
0,Dogwifhat Price Today Drops as Noomez ($NNZ) Heats Up Fast | CryptoCompass,https://cryptocompass.com/articles/dogwifhat-price-today-drops-as-noomez-nnz-heats-up-fast,https://tokentopnews.com/,tokentopnews.com,3,63,true,false,false,true,false,false,false,false,2025-11-17,2026-04-01,false,false
0,Drift Hack: TVL Halves as Loss Estimates Reach $285M | CryptoCompass,https://cryptocompass.com/articles/drift-hack-tvl-halves-as-loss-estimates-reach-285m,https://tokentopnews.com/?p=29582,Read original article on tokentopnews.com,8,65,true,false,false,true,false,false,false,false,2026-04-06,2026-04-14,true,false
0,Drift Protocol Exploited: $270M Assets Sent to HkGz4K | CryptoCompass,https://cryptocompass.com/articles/drift-protocol-exploited-270m-assets-sent-to-hkgz4k,https://tokentopnews.com/?p=29550,Read original article on tokentopnews.com,5,64,true,false,false,true,false,false,false,false,2026-04-05,2026-04-14,true,false
0,"F2Pool's Chun Wang Moves 9,000 ETH Worth $17.86M Off Binance in Single Transfer | CryptoCompass",https://cryptocompass.com/articles/f2pool-s-chun-wang-moves-9-000-eth-worth-17-86m-off-binance-in-single-transfer,https://tokentopnews.com/chun-wang-f2pool-9000-eth-binance-withdrawal/,Read original article on tokentopnews.com,11,65,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,"Fed Rate-Cut Anticipation Boosts Bitcoin, Ethereum Prices | CryptoCompass",https://cryptocompass.com/articles/fed-rate-cut-anticipation-boosts-bitcoin-ethereum-prices,https://tokentopnews.com/fed-rate-cut-boosts-crypto-prices/,Read original article on tokentopnews.com,12,63,true,false,false,true,false,false,false,false,2025-12-18,2026-04-07,false,false
0,"Federal Reserve Has No Plans to Build or Issue a CBDC, Official Says | CryptoCompass",https://cryptocompass.com/articles/federal-reserve-has-no-plans-to-build-or-issue-a-cbdc-official-says,https://tokentopnews.com/federal-reserve-no-cbdc-plans-randall-guynn/,Read original article on tokentopnews.com,7,63,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,First Ever Bitcoin Rubik's Cube Officially Launches: What to Know | CryptoCompass,https://cryptocompass.com/articles/first-ever-bitcoin-rubik-s-cube-officially-launches-what-to-know,https://tokentopnews.com/?p=29947,Read original article on tokentopnews.com,6,64,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Looking for the Best Crypto to Buy? BullZilla's Bonus Wave Attracts Investors as Ethereum Dips and Stellar Softens | CryptoCompass,https://cryptocompass.com/articles/looking-for-the-best-crypto-to-buy-bullzilla-s-bonus-wave-attracts-investors-as-ethereum-dips-and-stellar-softens,https://tokentopnews.com/,tokentopnews.com,9,65,true,false,false,true,false,false,false,false,2025-11-27,2026-04-05,false,false
0,Looking for the Best Crypto to Buy? BullZilla's Bonus Wave Attracts Investors as Ethereum Dips and Stellar Softens | CryptoCompass,https://cryptocompass.com/articles/looking-for-the-best-crypto-to-buy-bullzilla-s-bonus-wave-attracts-investors-as-ethereum-dips-and-stellar-softens,https://tokentopnews.com/?p=23667,Read original article on tokentopnews.com,9,65,true,false,false,true,false,false,false,false,2025-11-27,2026-04-05,false,false
0,"MARA-Linked Bitcoin Transfer Shows 247.5 BTC Moved on April 7, 2026 | CryptoCompass",https://cryptocompass.com/articles/mara-linked-bitcoin-transfer-shows-247-5-btc-moved-on-april-7-2026,https://tokentopnews.com/?p=29756,Read original article on tokentopnews.com,7,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,March 2026 Crypto Hacks Hit $52M Across 20 Incidents: PeckShield | CryptoCompass,https://cryptocompass.com/articles/march-2026-crypto-hacks-hit-52m-across-20-incidents-peckshield,https://tokentopnews.com/?p=29520,Read original article on tokentopnews.com,9,64,true,false,false,true,false,false,false,false,2026-04-05,2026-04-14,true,false
0,March Bitcoin Technology Update: Mempool Progress and BIP-360 | CryptoCompass,https://cryptocompass.com/articles/march-bitcoin-technology-update-mempool-progress-and-bip-360,https://tokentopnews.com/?p=29535,Read original article on tokentopnews.com,6,65,true,false,false,true,false,false,false,false,2026-04-05,2026-04-14,true,false
0,Next 1000x Meme Coin to Buy: MoonBull Presale is Live After Floki’s Missed Shot | CryptoCompass,https://cryptocompass.com/articles/next-1000x-meme-coin-to-buy-moonbull-presale-is-live-after-floki-s-missed-shot,https://tokentopnews.com/?p=23589,Read original article on tokentopnews.com,3,59,true,false,false,true,false,false,false,false,2025-11-21,2026-03-28,false,false
0,Next 1000x Meme Coin to Buy: MoonBull Presale is Live After Floki’s Missed Shot | CryptoCompass,https://cryptocompass.com/articles/next-1000x-meme-coin-to-buy-moonbull-presale-is-live-after-floki-s-missed-shot,https://tokentopnews.com/,tokentopnews.com,3,59,true,false,false,true,false,false,false,false,2025-11-21,2026-03-28,false,false
0,"Next Big Crypto Apeing Whitelist Open: LINK, HBAR, XLM Rally | CryptoCompass",https://cryptocompass.com/articles/next-big-crypto-apeing-whitelist-open-link-hbar-xlm-rally,https://tokentopnews.com/?p=23978,Read original article on tokentopnews.com,3,63,true,false,false,true,false,false,false,false,2025-12-04,2026-04-03,false,false
0,"Next Big Crypto Apeing Whitelist Open: LINK, HBAR, XLM Rally | CryptoCompass",https://cryptocompass.com/articles/next-big-crypto-apeing-whitelist-open-link-hbar-xlm-rally,https://tokentopnews.com/,tokentopnews.com,3,63,true,false,false,true,false,false,false,false,2025-12-04,2026-04-03,false,false
0,Nvidia's Q3 Earnings Focus Amid AI Sector Decline | CryptoCompass,https://cryptocompass.com/articles/nvidia-s-q3-earnings-focus-amid-ai-sector-decline,https://tokentopnews.com/nvidia-q3-earnings-amid-ai-hype/,Read original article on tokentopnews.com,6,62,false,false,false,true,false,false,false,false,2025-11-21,2026-03-28,false,false
0,Ocean Protocol Exits ASI Alliance for Independent Future | CryptoCompass,https://cryptocompass.com/articles/ocean-protocol-exits-asi-alliance-for-independent-future,https://tokentopnews.com/ocean-protocol-exits-asi-alliance/,Read original article on tokentopnews.com,6,64,true,false,false,true,false,false,false,false,2025-10-10,2026-03-30,false,false
0,R2 Token Featured on Binance Alpha: What $R2 Holders Need to Know | CryptoCompass,https://cryptocompass.com/articles/r2-token-featured-on-binance-alpha-what-r2-holders-need-to-know,https://tokentopnews.com/r2-token-featured-binance-alpha/,Read original article on tokentopnews.com,7,64,true,false,false,true,false,false,false,false,2026-03-31,2026-04-08,true,false
0,ROBO Added to Binance Hodler Airdrops: Key Details for Crypto Holders | CryptoCompass,https://cryptocompass.com/articles/robo-added-to-binance-hodler-airdrops-key-details-for-crypto-holders,https://tokentopnews.com/?p=29507,Read original article on tokentopnews.com,4,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Safe Safenet Launch Explained: What Actually Changed | CryptoCompass,https://cryptocompass.com/articles/safe-safenet-launch-explained-what-actually-changed,https://tokentopnews.com/?p=29577,Read original article on tokentopnews.com,6,64,true,false,false,true,false,false,false,false,2026-04-06,2026-04-14,true,false
0,Secure 100% Bonus in APEMARS Stage 15 with EASTER100 Code: Top Meme Coin Presale While FLOKI Consolidates and Pax Gold Shows Investor Intere... | CryptoCompass,https://cryptocompass.com/articles/secure-100-bonus-in-apemars-stage-15-with-easter100-code-top-meme-coin-presale-while-floki-consolidates-and-pax-gold-shows-investor-intere,https://tokentopnews.com/,tokentopnews.com,10,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Secure 100% Bonus in APEMARS Stage 15 with EASTER100 Code: Top Meme Coin Presale While FLOKI Consolidates and Pax Gold Shows Investor Intere... | CryptoCompass,https://cryptocompass.com/articles/secure-100-bonus-in-apemars-stage-15-with-easter100-code-top-meme-coin-presale-while-floki-consolidates-and-pax-gold-shows-investor-intere,https://tokentopnews.com/?p=29985,Read original article on tokentopnews.com,10,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Smart Money Wallet Shifts $12M to Tether Gold | CryptoCompass,https://cryptocompass.com/articles/smart-money-wallet-shifts-12m-to-tether-gold,https://tokentopnews.com/smart-money-wallet-tether-gold-investment/,Read original article on tokentopnews.com,4,64,true,false,false,true,false,false,false,false,2025-10-21,2026-04-07,false,false
0,Solana Faces Decline in On-Chain Activity Amid Market Challenges | CryptoCompass,https://cryptocompass.com/articles/solana-faces-decline-in-on-chain-activity-amid-market-challenges,https://tokentopnews.com/solana-decline-onchain-market-challenges/,Read original article on tokentopnews.com,4,64,true,false,false,true,false,false,false,false,2025-11-27,2026-04-13,false,false
0,Solana Foundation Announces New Security Audit System for Protocols | CryptoCompass,https://cryptocompass.com/articles/solana-foundation-announces-new-security-audit-system-for-protocols,https://tokentopnews.com/?p=29772,Read original article on tokentopnews.com,6,65,true,false,false,true,false,false,false,false,2026-04-11,2026-04-11,true,false
0,Spot Bitcoin ETFs Record $171M Net Outflows on March 26 as Ethereum ETFs See $92.54M | CryptoCompass,https://cryptocompass.com/articles/spot-bitcoin-etfs-record-171m-net-outflows-on-march-26-as-ethereum-etfs-see-92-54m,https://tokentopnews.com/spot-bitcoin-etf-outflows-171-million-march-26-2026-2/,Read original article on tokentopnews.com,6,65,true,false,false,true,false,false,false,false,2026-03-28,2026-04-14,true,false
